arxiv_id	authors	author_keys	publisher	date	timestamp
9901078	Bert Janssen|Patrick Meessen|Tomas Ortin	B_JANSSEN|P_MEESSEN|T_ORTIN	Phys.Lett. B	1999-01-18T22:15:17+00:00	916726517
9901079	Leonard Susskind	L_SUSSKIND	None	1999-01-19T22:14:21+00:00	916812861
9901080	M.M. Sheikh-Jabbari	M_SHEIKHJABBARI	Phys.Lett. B	1999-01-19T16:28:35+00:00	916792115
9901081	Yu.P.Rybakov|A.M.Tarabay|I.G.Chugunov	Y_RYBAKOV|A_TARABAY|I_CHUGUNOV	Phys.Atom.Nucl.	1999-01-19T16:23:26+00:00	916791806
9901082	Dumitru Baleanu|Yurdahan Guler	D_BALEANU|Y_GULER	Nuovo Cim. B	1999-01-19T20:32:16+00:00	916806736
9901083	Dumitru Baleanu|Yurdahan Guler	D_BALEANU|Y_GULER	Nuovo Cim. B	1999-01-19T20:41:07+00:00	916807267
9901084	R. Manvelyan|R. Mkrtchyan|H.J.W. Mueller-Kirsten	R_MANVELYAN|R_MKRTCHYAN|H_MUELLERKIRSTEN	Phys.Lett. B	1999-01-19T20:58:04+00:00	916808284
9901085	Mohammad R. Garousi	M_GAROUSI	Nucl.Phys. B	1999-01-20T07:35:46+00:00	916846546
9901086	Iver Brevik|Valery Marachevsky	I_BREVIK|V_MARACHEVSKY	Phys.Rev. D	1999-01-20T11:21:04+00:00	916860064
9901087	V. Frolov|D. Fursaev|J. Gegenberg|G. Kunstatter	V_FROLOV|D_FURSAEV|J_GEGENBERG|G_KUNSTATTER	Phys.Rev. D	1999-01-20T12:44:58+00:00	916865098
9901088	Yaron Oz|Donam Youm	Y_OZ|D_YOUM	Phys.Lett. B	1999-01-20T15:45:27+00:00	916875927
9901089	A. Gorsky|N. Nekrasov|V. Rubtsov	A_GORSKY|N_NEKRASOV|V_RUBTSOV	Commun.Math.Phys.	1999-01-20T17:22:19+00:00	916881739
9901090	B. Geyer|M. Lazar|D. Robaschik	B_GEYER|M_LAZAR|D_ROBASCHIK	Nucl.Phys. B	1999-01-20T18:21:11+00:00	916885271
9901091	Rikard von Unge	R_UNGE	JHEP	1999-01-20T18:42:35+00:00	916886555
9901092	D. Amati|J.G. Russo	D_AMATI|J_RUSSO	Phys.Lett. B	1999-01-20T19:15:04+00:00	916888504
9901093	G. Bonelli|L. Bonora|F. Nesti|A. Tomasiello	G_BONELLI|L_BONORA|F_NESTI|A_TOMASIELLO	Nucl.Phys. B	1999-01-20T19:38:42+00:00	916889922
9901094	Pierre Deligne|Daniel S. Freed	P_DELIGNE|D_FREED	None	1999-01-20T23:25:33+00:00	916903533
9901095	Renata Kallosh	R_KALLOSH	None	1999-01-21T07:54:48+00:00	916934088
9901096	B. Kleihaus	B_KLEIHAUS	Phys.Rev. D	1999-01-21T09:42:06+00:00	916940526
9901097	Dumitru Baleanu|Yurdahan Guler	D_BALEANU|Y_GULER	Nuovo Cim. B	1999-01-21T10:22:24+00:00	916942944
9901098	G.K. Leontaris|J. Rizos	G_LEONTARIS|J_RIZOS	Nucl.Phys. B	1999-01-21T11:08:51+00:00	916945731
9901099	Dirk Kreimer	D_KREIMER	Adv.Theor.Math.Phys.	1999-01-21T13:33:28+00:00	916954408
9901100	Bugra Borasoy|Dean Lee	B_BORASOY|D_LEE	Phys.Lett. B	1999-01-21T14:39:16+00:00	916958356
9901101	I.R. Klebanov|A.A. Tseytlin	I_KLEBANOV|A_TSEYTLIN	JHEP	1999-01-21T20:08:35+00:00	916978115
9901102	P.K. Townsend	P_TOWNSEND	None	1999-01-21T19:03:22+00:00	916974202
9901103	T.E. Clark|S.T. Love	T_CLARK|S_LOVE	Phys.Rev. D	1999-01-21T21:01:07+00:00	916981267
9901104	Hitoshi Nishino	H_NISHINO	Phys.Lett. B	1999-01-21T23:57:45+00:00	916991865
9901105	Seungjoon Hyun|Youngjai Kiem|Hyeonjoon Shin	S_HYUN|Y_KIEM|H_SHIN	Nucl.Phys. B	1999-01-22T08:28:59+00:00	917022539
9901106	K. Zarembo	K_ZAREMBO	Phys.Lett. B	1999-01-22T09:20:02+00:00	917025602
9901107	Dongsu Bak|Koji Hashimoto|Bum-Hoon Lee|Hyunsoo Min|Naoki   Sasakura	D_BAK|K_HASHIMOTO|B_LEE|H_MIN|N_SASAKURA	Phys.Rev. D	1999-01-22T11:36:35+00:00	917033795
9901108	P. Ouyang|V. Mohta|R.L. Jaffe	P_OUYANG|V_MOHTA|R_JAFFE	Annals Phys.	1999-01-22T19:56:59+00:00	917063819
9901109	Thomas Appelquist|Andrew G. Cohen|Martin Schmaltz	T_APPELQUIST|A_COHEN|M_SCHMALTZ	Phys.Rev. D	1999-01-22T20:24:35+00:00	917065475
9901110	S. A. Paston|V. A. Franke	S_PASTON|V_FRANKE	Theor.Math.Phys.	1999-01-22T21:30:38+00:00	917069438
9901111	G. Dvali|M. Shifman	G_DVALI|M_SHIFMAN	Phys.Lett. B	1999-01-22T22:16:19+00:00	917072179
9901112	Vladimir O. Soloviev	V_SOLOVIEV	None	1999-01-23T06:28:22+00:00	917101702
9901113	B.G. Konopelchenko|G. Landolfi	B_KONOPELCHENKO|G_LANDOLFI	Phys.Lett. B	1999-01-23T09:36:39+00:00	917112999
9901114	S. Hollands|M. Mueller-Preussker	S_HOLLANDS|M_MUELLERPREUSSKER	Phys.Rev. D	1999-01-23T11:41:35+00:00	917120495
9901115	M. Cvetic|H. Lu|C.N. Pope|T.A Tran	M_CVETIC|H_LU|C_POPE|T_TRAN	JHEP	1999-01-26T00:03:56+00:00	917337836
9901116	Zbigniew Hasiewicz|Zbigniew Jaskolski|Andrzej Ostrowski	Z_HASIEWICZ|Z_JASKOLSKI|A_OSTROWSKI	Nucl.Phys. B	1999-01-23T12:48:05+00:00	917124485
9901117	A. Gregori|C. Kounnas|P.M. Petropoulos	A_GREGORI|C_KOUNNAS|P_PETROPOULOS	Nucl.Phys. B	1999-01-25T19:58:49+00:00	917323129
9901118	Oleg Andreev	O_ANDREEV	Nucl.Phys. B	1999-01-24T21:32:41+00:00	917242361
9901119	Peter van Nieuwenhuizen|Shin'ichi Nojiri|Sergei D. Odintsov	P_NIEUWENHUIZEN|S_NOJIRI|S_ODINTSOV	Phys.Rev. D	1999-01-25T11:24:16+00:00	917292256
9901120	Kanehisa Takasaki	K_TAKASAKI	Int.J.Mod.Phys. A	1999-01-25T11:40:40+00:00	917293240
9901121	G.Arutyunov|S.Frolov	G_ARUTYUNOV|S_FROLOV	Phys.Rev. D	1999-01-25T18:18:56+00:00	917317136
9901122	Sonia Stanciu	S_STANCIU	JHEP	1999-01-25T18:21:12+00:00	917317272
9901123	A. Gregori|C. Kounnas|J. Rizos	A_GREGORI|C_KOUNNAS|J_RIZOS	Nucl.Phys. B	1999-01-25T21:30:17+00:00	917328617
9901124	I. P. Ennes|S. G. Naculich|H. Rhedin|H. J. Schnitzer	I_ENNES|S_NACULICH|H_RHEDIN|H_SCHNITZER	Phys.Lett. B	1999-01-25T20:18:59+00:00	917324339
9901125	S. Deser|R. Jackiw	S_DESER|R_JACKIW	Phys.Lett. B	1999-01-25T21:53:16+00:00	917329996
9901126	Katrin Becker|Melanie Becker	K_BECKER|M_BECKER	Nucl.Phys. B	1999-01-25T22:20:35+00:00	917331635
9901127	Viqar Husain	V_HUSAIN	Class.Quant.Grav.	1999-01-26T00:20:12+00:00	917338812
9901128	N. Dorey|T.J. Hollowood|V.V. Khoze|M.P. Mattis|S. Vandoren	N_DOREY|T_HOLLOWOOD|V_KHOZE|M_MATTIS|S_VANDOREN	Nucl.Phys. B	1999-01-26T00:39:25+00:00	917339965
9901129	Hung Cheng|S.P. Li	H_CHENG|S_LI	None	1999-01-27T01:50:02+00:00	917430602
9901130	Chiang-Mei Chen|Dmitri V. Gal'tsov|Kei-ichi Maeda|Sergei A.   Sharakin	C_CHEN|D_GALTSOV|K_MAEDA|S_SHARAKIN	Phys.Lett. B	1999-01-26T16:00:53+00:00	917395253
9901131	Ian Kogan|Oleg Soloviev	I_KOGAN|O_SOLOVIEV	Fortsch.Phys.	1999-01-26T11:57:54+00:00	917380674
9901132	F. T. Brandt|J. Frenkel	F_BRANDT|J_FRENKEL	Phys.Rev. D	1999-01-26T13:43:00+00:00	917386980
9901133	Jorge Ananias Neto|Emanuel R. de Oliveira|Wilson Oliveira	J_NETO|E_OLIVEIRA|W_OLIVEIRA	None	1999-01-26T13:52:11+00:00	917387531
9901134	Ofer Aharony|Jacek Pawelczyk|Stefan Theisen|Shimon Yankielowicz	O_AHARONY|J_PAWELCZYK|S_THEISEN|S_YANKIELOWICZ	Phys.Rev. D	1999-01-26T14:46:44+00:00	917390804
9901135	E. Martinec|V. Sahakian	E_MARTINEC|V_SAHAKIAN	Phys.Rev. D	1999-01-26T16:03:56+00:00	917395436
9901136	M. Massar|J. Troost	M_MASSAR|J_TROOST	Phys.Lett. B	1999-01-26T16:25:56+00:00	917396756
9901137	Holger Guenther|Carl Herrmann|Jan Louis	H_GUENTHER|C_HERRMANN|J_LOUIS	Fortsch.Phys.	1999-01-26T18:44:14+00:00	917405054
9901138	Jifeng Yang	J_YANG	None	1999-01-27T02:23:52+00:00	917432632
9901139	J. Kumar	J_KUMAR	JHEP	1999-01-27T20:06:14+00:00	917496374
9901140	"G\""unter Scharf"	G_SCHARF	None	1999-01-27T10:41:30+00:00	917462490
9901141	Jos\'e Luis Cort\'es|Jorge Gamboa	J_CORTES|J_GAMBOA	Phys.Rev. D	1999-01-27T15:19:41+00:00	917479181
9901142	F. Berruto|G. Grignani|G. W. Semenoff|P. Sodano	F_BERRUTO|G_GRIGNANI|G_SEMENOFF|P_SODANO	Annals Phys.	1999-01-27T15:58:32+00:00	917481512
9901143	Karl Landsteiner	K_LANDSTEINER	Mod.Phys.Lett. A	1999-01-27T16:18:17+00:00	917482697
9901144	Gordon Chalmers|Koenraad Schalm	G_CHALMERS|K_SCHALM	Phys.Rev. D	1999-01-27T16:30:35+00:00	917483435
9901145	J. Luis Miramontes	J_MIRAMONTES	Phys.Lett. B	1999-01-27T19:10:45+00:00	917493045
9901146	Michael R. Douglas	M_DOUGLAS	None	1999-01-27T20:54:13+00:00	917499253
9901147	Feng-Li Lin|Yong-Shi Wu	F_LIN|Y_WU	Phys.Lett. B	1999-01-27T23:59:41+00:00	917510381
9901148	Maximo Banados	M_BANADOS	None	1999-01-28T00:13:03+00:00	917511183
9901149	M. J. Duff|James T. Liu	M_DUFF|J_LIU	Nucl.Phys. B	1999-01-28T00:42:02+00:00	917512922
9901150	Christos Epameinonda Kokorelis	C_KOKORELIS	None	1999-01-28T16:56:39+00:00	917571399
9901151	S. Hosono|M.-H. Saito|A. Takahashi	S_HOSONO|M_SAITO|A_TAKAHASHI	Adv.Theor.Math.Phys.	1999-01-28T07:39:00+00:00	917537940
9901152	Seungjoon Hyun|Youngjai Kiem|Hyeonjoon Shin	S_HYUN|Y_KIEM|H_SHIN	Phys.Rev. D	1999-01-28T12:38:05+00:00	917555885
9901153	P. Bozhilov	P_BOZHILOV	Phys.Lett. B	1999-01-28T15:23:13+00:00	917565793
9901154	Arjan Keurentjes	A_KEURENTJES	JHEP	1999-01-28T15:47:59+00:00	917567279
9901155	J.M. Aroca|Yu. Kubyshin	J_AROCA|Y_KUBYSHIN	Annals Phys.	1999-01-28T15:49:22+00:00	917567362
9901156	J. F. Donoghue|T. Torma	J_DONOGHUE|T_TORMA	Phys.Rev. D	1999-01-28T20:22:33+00:00	917583753
9901157	G. F. Chew	G_CHEW	None	1999-01-28T22:23:30+00:00	917591010
9901158	Miao Li	M_LI	Phys.Rev. D	1999-01-28T22:40:16+00:00	917592016
9901159	Piljin Yi	P_YI	Nucl.Phys. B	1999-01-29T15:36:36+00:00	917652996
9901160	P. Bozhilov	P_BOZHILOV	Mod.Phys.Lett. A	1999-01-29T08:05:26+00:00	917625926
9901161	J. M. F. Labastida|Carlos Lozano	J_LABASTIDA|C_LOZANO	None	1999-01-29T09:08:21+00:00	917629701
9901162	W.Lerche|S.Stieberger|N.P.Warner	W_LERCHE|S_STIEBERGER|N_WARNER	Adv.Theor.Math.Phys.	1999-01-29T16:12:03+00:00	917655123
9901163	Jan-Willem van Holten|Andrew Waldron|Kasper Peeters	J_HOLTEN|A_WALDRON|K_PEETERS	Class.Quant.Grav.	1999-01-29T18:01:27+00:00	917661687
9901164	Klaus Junemann|Olaf Lechtenfeld|Alexander D. Popov	K_JUNEMANN|O_LECHTENFELD|A_POPOV	Nucl.Phys. B	1999-01-29T18:22:51+00:00	917662971
9901165	Helmuth Huffel|Gerald Kelnhofer	H_HUFFEL|G_KELNHOFER	Phys.Lett. B	1999-01-30T00:54:47+00:00	917686487
9902001	Daiji Ennyu|Hiroshi Kawabe|Naohito Nakazawa	D_ENNYU|H_KAWABE|N_NAKAZAWA	Phys.Lett. B	1999-01-30T08:49:00+00:00	917714940
9902002	C.D. Fosco|R.E. Gamboa Saravi|F.A. Schaposnik	C_FOSCO|R_SARAVI|F_SCHAPOSNIK	None	1999-01-30T14:03:34+00:00	917733814
9902003	Ricardo Troncoso|Jorge Zanelli	R_TRONCOSO|J_ZANELLI	None	1999-01-30T23:03:21+00:00	917766201
9902004	Mitsuhiro Kato|Tsunehide Kuroki	M_KATO|T_KUROKI	JHEP	1999-01-31T09:18:22+00:00	917803102
9902005	David Tong	D_TONG	Phys.Lett. B	1999-01-31T13:51:13+00:00	917819473
9902006	Remo Garattini	R_GARATTINI	Phys.Rev. D	1999-01-31T17:44:05+00:00	917833445
9902007	Renata Kallosh	R_KALLOSH	None	1999-01-31T22:09:04+00:00	917849344
9902008	J. M. Evans|M. Hassan|N. J. MacKay|A. J. Mountain	J_EVANS|M_HASSAN|N_MACKAY|A_MOUNTAIN	Nucl.Phys. B	1999-01-31T23:09:48+00:00	917852988
9902009	G. A. Vilkovisky	G_VILKOVISKY	Lett. Math. Phys.	1999-01-31T23:47:01+00:00	917855221
9902010	Ali Kaya	A_KAYA	Phys.Lett. B	1999-02-01T00:44:21+00:00	917858661
9902011	A. Fring|C. Korff|B.J. Schulz	A_FRING|C_KORFF|B_SCHULZ	Nucl.Phys. B	1999-02-01T09:19:44+00:00	917889584
9902012	E. Alvarez|C. Gomez	E_ALVAREZ|C_GOMEZ	Nucl.Phys. B	1999-02-01T10:55:08+00:00	917895308
9902013	V. N. Pervushin|V. I. Smirichinski	V_PERVUSHIN|V_SMIRICHINSKI	J.Phys. A	1999-02-01T12:50:31+00:00	917902231
9902014	R. Amorim|J. Barcelos-Neto	R_AMORIM|J_BARCELOSNETO	J.Math.Phys.	1999-02-01T14:23:15+00:00	917907795
9902015	Herbert Neuberger	H_NEUBERGER	None	1999-02-01T17:45:37+00:00	917919937
9902016	Geoffrey Dixon	G_DIXON	None	1999-02-01T23:28:37+00:00	917940517
9902017	Sergei V. Shabanov|John R. Klauder	S_SHABANOV|J_KLAUDER	Phys.Lett. B	1999-02-01T23:48:46+00:00	917941726
9902018	Mikhail Shifman|Arkady Vainshtein	M_SHIFMAN|A_VAINSHTEIN	None	1999-02-02T00:50:16+00:00	917945416
9902019	Igor A. Shovkovy	I_SHOVKOVY	AMS	1999-02-02T01:34:06+00:00	917948046
9902020	T. K. Rai Dastidar|Krishna Rai Dastidar	T_DASTIDAR|K_DASTIDAR	Mod.Phys.Lett. A	1999-02-02T05:11:59+00:00	917961119
9902021	Giampiero Esposito|Pietro Santorelli	G_ESPOSITO|P_SANTORELLI	J.Phys. A	1999-02-02T10:27:30+00:00	917980050
9902022	Michael R. Douglas|S. Randjbar-Daemi	M_DOUGLAS|S_RANDJBARDAEMI	None	1999-02-02T14:11:22+00:00	917993482
9902023	K. Savvidy|G. Savvidy	K_SAVVIDY|G_SAVVIDY	Nucl.Phys. B	1999-02-02T19:10:24+00:00	918011424
9902024	R. Jackiw|A.P. Polychronakos	R_JACKIW|A_POLYCHRONAKOS	Commun.Math.Phys.	1999-02-02T20:21:22+00:00	918015682
9902025	S. G. Rajeev	S_RAJEEV	None	1999-02-02T20:41:18+00:00	918016878
9902026	Marina Huerta	M_HUERTA	Int.J.Mod.Phys. A	1999-02-02T20:56:17+00:00	918017777
9902027	R.Parthasarathy	R_PARTHASARATHY	None	1999-02-03T05:30:23+00:00	918048623
9902028	Serguei B. Isakov|Gustavo Lozano|St\'ephane Ouvry	S_ISAKOV|G_LOZANO|S_OUVRY	Nucl.Phys. B	1999-02-03T12:44:42+00:00	918074682
9902029	V.G. Kac|A.V. Smilga	V_KAC|A_SMILGA	None	1999-02-03T13:49:21+00:00	918078561
9902030	A.Gorsky|A.Mironov	A_GORSKY|A_MIRONOV	Nucl.Phys. B	1999-02-03T14:45:05+00:00	918081905
9902031	D.R. Karakhanyan|R. Kirschner	D_KARAKHANYAN|R_KIRSCHNER	Fortsch.Phys.	1999-02-03T15:10:37+00:00	918083437
9902032	Ignatios Antoniadis|J.-Pierre Derendinger|Costas Kounnas	I_ANTONIADIS|J_DERENDINGER|C_KOUNNAS	Nucl.Phys. B	1999-02-03T16:42:21+00:00	918088941
9902033	Anton Kapustin|Matthew J. Strassler	A_KAPUSTIN|M_STRASSLER	JHEP	1999-02-03T19:13:09+00:00	918097989
9902034	G. Papadopoulos|J. Gutowski	G_PAPADOPOULOS|J_GUTOWSKI	Phys.Lett. B	1999-02-04T02:04:08+00:00	918122648
9902035	S. Nojiri|O. Obregon|S.D. Odintsov|K.E. Osetrin	S_NOJIRI|O_OBREGON|S_ODINTSOV|K_OSETRIN	Phys.Rev. D	1999-02-04T14:40:30+00:00	918168030
9902036	Federico Berruto	F_BERRUTO	None	1999-02-04T14:02:40+00:00	918165760
9902037	P. Kosi\'{n}ski|J. Lukierski|P. Ma\'{s}lanka	P_KOSINSKI|J_LUKIERSKI|P_MASLANKA	Phys.Rev. D	1999-02-04T14:49:29+00:00	918168569
9902038	B.M. Zupnik	B_ZUPNIK	Nucl.Phys. B	1999-02-04T15:29:38+00:00	918170978
9902039	B. P. Kosyakov	B_KOSYAKOV	Phys.Rev. D	1999-02-04T16:39:51+00:00	918175191
9902040	Mariano Cadoni|Salvatore Mignemi	M_CADONI|S_MIGNEMI	Nucl.Phys. B	1999-02-04T17:07:55+00:00	918176875
9902041	J. Gegenberg|R.B. Mann	J_GEGENBERG|R_MANN	Phys.Rev. D	1999-02-04T18:12:37+00:00	918180757
9902042	Eric D'Hoker|Daniel Z. Freedman|Samir D. Mathur|Alec Matusis|Leonardo Rastelli	E_DHOKER|D_FREEDMAN|S_MATHUR|A_MATUSIS|L_RASTELLI	Nucl.Phys. B	1999-02-04T22:57:05+00:00	918197825
9902043	Avinash Dhar	A_DHAR	Nucl.Phys. B	1999-02-05T06:50:54+00:00	918226254
9902044	Matthias Doerrzapf|Beatriz Gato-Rivera	M_DOERRZAPF|B_GATORIVERA	Commun.Math.Phys.	1999-02-05T23:06:58+00:00	918284818
9902045	Oskar Pelc|Ruud Siebelink	O_PELC|R_SIEBELINK	Nucl.Phys. B	1999-02-06T00:24:55+00:00	918289495
9902046	Arvind Rajaraman|Moshe Rozali	A_RAJARAMAN|M_ROZALI	Phys.Lett. B	1999-02-09T00:07:39+00:00	918547659
9902047	Stefano Kovacs	S_KOVACS	None	1999-02-06T14:43:01+00:00	918340981
9902048	P. J. Arias|A. Khoudeir	P_ARIAS|A_KHOUDEIR	Mod.Phys.Lett. A	1999-02-06T15:54:46+00:00	918345286
9902049	Tetsuya Shiromizu	T_SHIROMIZU	Phys.Rev. D	1999-02-06T18:11:19+00:00	918353479
9902050	Geoffrey Dixon	G_DIXON	None	1999-02-06T20:10:39+00:00	918360639
9902051	Bernard de Wit	B_WIT	None	1999-02-06T22:42:50+00:00	918369770
9902052	Vijay Balasubramanian|Steven B. Giddings|Albion Lawrence	V_BALASUBRAMANIAN|S_GIDDINGS|A_LAWRENCE	JHEP	1999-02-08T23:33:58+00:00	918545638
9902053	J. Suzuki	J_SUZUKI	J.Phys. A	1999-02-08T09:27:40+00:00	918494860
9902054	P. I. Fomin|T. Yu. Kuzmenko	P_FOMIN|T_KUZMENKO	Acta Phys.Slov.	1999-02-08T10:27:40+00:00	918498460
9902055	I. Antoniadis|B. Pioline	I_ANTONIADIS|B_PIOLINE	Nucl.Phys. B	1999-02-08T11:16:48+00:00	918501408
9902056	A. Chakrabarti	A_CHAKRABARTI	None	1999-02-08T13:23:13+00:00	918508993
9902057	C.R. Hagen	C_HAGEN	Phys.Rev. D	1999-02-08T16:09:00+00:00	918518940
9902058	S. A. Abel|J. L. F. Barbon|I. I. Kogan|E. Rabinovici	S_ABEL|J_BARBON|I_KOGAN|E_RABINOVICI	JHEP	1999-02-08T23:01:17+00:00	918543677
9902059	Antal Jevicki|Sanjaye Ramgoolam	A_JEVICKI|S_RAMGOOLAM	JHEP	1999-02-08T23:21:59+00:00	918544919
9902060	Abilio De Freitas|Sebasti\'{a}n Salam\'{o}	A_FREITAS|S_SALAMO	Nuovo Cim. B	1999-02-09T05:09:05+00:00	918565745
9902061	Jiro Sakamoto|Yasuaki Fukuoka	J_SAKAMOTO|Y_FUKUOKA	None	1999-02-09T05:32:40+00:00	918567160
9902062	Yu. P. Rybakov|A. M. Tarabay|I. G. Chugunov	Y_RYBAKOV|A_TARABAY|I_CHUGUNOV	Grav.Cosmol.	1999-02-09T10:39:26+00:00	918585566
9902063	Sze-Shiang Feng|Zi-Xiang Wang|Xi-Jun Qiu	S_FENG|Z_WANG|X_QIU	Int.J.Theor.Phys.	1999-02-09T09:49:38+00:00	918582578
9902064	Gerald V. Dunne|Theodore M. Hall	G_DUNNE|T_HALL	Phys.Rev. D	1999-02-09T13:51:02+00:00	918597062
9902065	C.D. Fosco|E. Fradkin|A. Lopez	C_FOSCO|E_FRADKIN|A_LOPEZ	Phys.Lett. B	1999-02-09T17:54:54+00:00	918611694
9902066	JM Figueroa-O'Farrill	J_FIGUEROAOFARRILL	Class.Quant.Grav.	1999-02-09T19:37:30+00:00	918617850
9902067	Csaba Csaki|Jorge Russo|Konstadinos Sfetsos|John Terning	C_CSAKI|J_RUSSO|K_SFETSOS|J_TERNING	Phys.Rev. D	1999-02-10T00:51:13+00:00	918636673
9902068	Stefan Forste	S_FORSTE	JHEP	1999-02-10T14:36:02+00:00	918686162
9902069	M. Sakamoto|M. Tachibana|K.Takenaga	M_SAKAMOTO|M_TACHIBANA|K_TAKENAGA	Phys.Lett. B	1999-02-10T11:09:35+00:00	918673775
9902070	M. Sakamoto|M. Tachibana|K.Takenaga	M_SAKAMOTO|M_TACHIBANA|K_TAKENAGA	Phys.Lett. B	1999-02-10T11:29:42+00:00	918674982
9902071	Andre Lukas|Burt A. Ovrut|Daniel Waldram	A_LUKAS|B_OVRUT|D_WALDRAM	Phys.Rev. D	1999-02-10T11:35:18+00:00	918675318
9902072	Costas Kounnas	C_KOUNNAS	None	1999-02-10T15:48:27+00:00	918690507
9902073	Daniel Kabat|Gilad Lifschytz	D_KABAT|G_LIFSCHYTZ	JHEP	1999-02-10T18:27:32+00:00	918700052
9902074	Joseph A. Minahan	J_MINAHAN	JHEP	1999-02-10T20:06:30+00:00	918705990
9902075	A. Leclair|G. Mussardo	A_LECLAIR|G_MUSSARDO	Nucl.Phys. B	1999-02-10T22:14:34+00:00	918713674
9902076	V. Dzhunushaliev|D. Singleton	V_DZHUNUSHALIEV|D_SINGLETON	None	1999-02-11T01:57:08+00:00	918727028
9902077	Sang Pyo Kim	S_KIM	Class.Quant.Grav.	1999-02-11T05:55:56+00:00	918741356
9902078	N. Ano	N_ANO	None	1999-02-11T06:01:18+00:00	918741678
9902079	S.Yamaguchi|Y.Ishimoto|K.Sugiyama	S_YAMAGUCHI|Y_ISHIMOTO|K_SUGIYAMA	JHEP	1999-02-11T07:12:03+00:00	918745923
9902080	Zurab Kakushadze	Z_KAKUSHADZE	Nucl.Phys. B	1999-02-11T09:03:00+00:00	918752580
9902081	Jeong-Hyuck Park	J_PARK	Phys.Lett. B	1999-02-11T10:29:54+00:00	918757794
9902082	Sze-Shiang Feng|Bin Wang	S_FENG|B_WANG	Class.Quant.Grav.	1999-02-11T10:56:47+00:00	918759407
9902083	F. T. Brandt|Ashok Das|J. Frenkel	F_BRANDT|A_DAS|J_FRENKEL	Phys.Rev. D	1999-02-11T13:30:21+00:00	918768621
9902084	Oswaldo M. Del Cima|Daniel H.T. Franco|Olivier Piguet	O_CIMA|D_FRANCO|O_PIGUET	Nucl.Phys. B	1999-02-11T14:26:09+00:00	918771969
9902085	G.P. Pronko|Yu.G. Stroganov	G_PRONKO|Y_STROGANOV	None	1999-02-11T16:01:37+00:00	918777697
9902086	Ian I. Kogan|Gloria Luzon	I_KOGAN|G_LUZON	Phys.Lett. B	1999-02-11T16:35:35+00:00	918779735
9902087	Subrata Bal|B. Sathiapalan	S_BAL|B_SATHIAPALAN	Mod.Phys.Lett. A	1999-02-11T20:04:10+00:00	918792250
9902088	Richard Easther|David A. Lowe	R_EASTHER|D_LOWE	Phys.Rev.Lett.	1999-02-11T21:16:04+00:00	918796564
9902089	L.D. Paniak	L_PANIAK	Nucl.Phys. B	1999-02-11T22:09:47+00:00	918799787
9902090	Bayram Tekin	B_TEKIN	None	1999-02-11T22:30:23+00:00	918801023
9902091	A.M. Fedotov|V.D. Mur|N.B. Narozhny|V.A. Belinskii|B.M.   Karnakov	A_FEDOTOV|V_MUR|N_NAROZHNY|V_BELINSKII|B_KARNAKOV	Phys.Lett. A	1999-02-11T23:55:33+00:00	918806133
9902092	Chien-Hao Liu	C_LIU	None	1999-02-12T03:46:07+00:00	918819967
9902093	Won Tae Kim|John J. Oh|Jung Hee Park	W_KIM|J_OH|J_PARK	Phys.Rev. D	1999-02-12T05:15:32+00:00	918825332
9902094	R. Caracciolo|F. Gliozzi|R.Tateo	R_CARACCIOLO|F_GLIOZZI|R_TATEO	Int.J.Mod.Phys. B	1999-02-12T12:39:34+00:00	918851974
9902095	A.A. Tseytlin|K. Zarembo	A_TSEYTLIN|K_ZAREMBO	Phys.Lett. B	1999-02-12T22:54:19+00:00	918888859
9902096	Sze-Shiang Feng|Yi-Shi Duan	S_FENG|Y_DUAN	Class.Quant.Grav.	1999-02-12T13:59:54+00:00	918856794
9902097	G. Veneziano	G_VENEZIANO	None	1999-02-12T17:43:07+00:00	918870187
9902098	N. Berkovits|C. Vafa|E. Witten	N_BERKOVITS|C_VAFA|E_WITTEN	JHEP	1999-02-12T21:28:41+00:00	918883721
9902099	Nathan Berkovits	N_BERKOVITS	Phys.Lett. B	1999-02-12T22:54:53+00:00	918888893
9902100	Marco Billo|Sergio Cacciatori|Frederik Denef|Pietro Fre|Antoine   Van Proeyen|Daniela Zanon	M_BILLO|S_CACCIATORI|F_DENEF|P_FRE|A_PROEYEN|D_ZANON	Class.Quant.Grav.	1999-02-12T23:29:59+00:00	918890999
9902101	Dongsu Bak|Soo-Jong Rey	D_BAK|S_REY	Nucl.Phys. B	1999-02-12T23:38:11+00:00	918891491
9902102	Kentaro Hori	K_HORI	Adv.Theor.Math.Phys.	1999-02-16T00:01:11+00:00	919152071
9902103	Elena Gubankova	E_GUBANKOVA	None	1999-02-16T00:24:48+00:00	919153488
9902104	K. Kaviani|A.M. Ghezelbash	K_KAVIANI|A_GHEZELBASH	Phys.Lett. B	1999-02-14T14:48:57+00:00	919032537
9902105	Ashoke Sen	A_SEN	Int.J.Mod.Phys. A	1999-02-15T06:22:01+00:00	919088521
9902106	I.Ya. Aref'eva	I_AREFEVA	None	1999-02-15T12:22:05+00:00	919110125
9902107	Jean-Pierre Derendinger	J_DERENDINGER	None	1999-02-15T13:43:46+00:00	919115026
